index,ratings,reviews
1880,5,"Nice phone in this rate.
BGMI PLAY VERY SMOOTH.
CAMERA IS awesome 🥰
Batter is better"
1881,5,Good
1882,5,Good device in this price
1883,5,Superb
1884,5,Nice
1885,5,Phone is too good...very nice camera and display is also very good...its super fast
1886,5,Everything is Ok.
1887,5,Just to say that phone is better than the pics of it i have seen on Flipkart 😂😂
1888,5,GREAL DEAL GIFT TO TEACHER
1889,5,Good
1890,5,Very nice product
1891,5,good
1892,5,Nice phone thanks flipkart. Delivery was very fast
1893,5,Camera quality is excellent
1894,5,Value for money device best sreen refresh rate camera also nice performing but in bgmi some lagggs
1895,5,Nice
1896,5,I think this is one of the best mid range smartphone in the game . It's camera is good it's display also and no to mentioned it's performance complete package by realme 💯💯
1897,5,Nice
1898,5,Good very good
1899,5,value for money 👍👍
1900,5,Nice build quality
1901,5,Good 👍
1902,5,Good
1903,5,"Value for money product...
Camera is okay. Battery backup is Good but charging is slow.. Performance is Good... overall a good package..."
1904,5,Nice 👍
1905,5,Very good
1906,5,Realme 8i the best in this price happY 120h display v smoothy
1907,5,Very nice product
1908,5,Very good phone
1909,5,ok
1910,5,Wow fantastic🤘😝🤘
1911,5,good product thankyou flipkart
1912,5,This is very good mobile
1913,5,Best phone...camera..sound..performance all r gud..
1914,5,Extradinary mobile
1915,5,Nice
1916,5,Very good
1917,5,Amazing phone thank you flipkart gaming is amazing
1918,5,"Overall experience is good after one week of use. Despite getting number of -ve reviews of battery backup, I tried. No issues with battery, works 24 hours with wifi/4G connectivity. Camera is below average. Refresh rate is awesome. Better than Redmi in n terms of network coverage.Those are having issues with bad network issues inside home, can try this phone. Awesome 👍👍👍"
1919,5,Iam use already realme brand only for mobiles.... Always better... Budget mobile performance also best...realme 8i... It's wonder full....bcs already I used
1920,5,Good phone Average performance
1921,5,Good
1922,5,Excellent mobile
1923,5,Nice phone
1924,5,"A very good phone in this prize range, amazing display , camera , touch system , sensors , android version , battery and processor..2 hours of gaming high graphics game without a significant heating issue or lagging!. Go for it.. ..best Android phone from realme so far in this price range( below 15k)

One issue were there.display used to shuts off automatically during making a call which was resolved by latest software update..."
1925,5,Super 😗 phone. Very nice 👌 Battery backup is also good Nice Camera To good looking . My english is not achcha so sorry
1926,5,Good
1927,5,Nice camera
1928,5,Good
1929,5,Super Mobile
1930,5,good product happy
1931,5,Nice
1932,5,Nice
1933,5,Nice..... camera is best
1934,5,Just love it !
1935,5,Good
1936,5,In this price it's the best mobile phone
1937,5,Good mobile
1938,5,Nice protect and nice mobile ☺️👍
1939,5,Nyc product.
1940,5,Super smooth
1941,5,Very good
1942,5,"I really like the produc, And thank you flipkart for fastest delivary...."
1943,5,Very good mobile an
1944,5,"This Review I am giving only for first day use ,The product is Nice, looking Expensive ,I got this in sale"
1945,5,Good
1946,5,Nice mobile 📱
1947,5,"Best model in this price.
Super smooth, great picture quality, classy look,
but it doesn't get charged that quick.. anyway it is very satisfactory.
Definitely a recommendable phone☑️."
1948,5,Very very excellent
1949,5,This is a very good phone for gamers. i really liked the phone. features are great as same as shown product
1950,5,Excellent product
1951,5,Value for money and good for our parents 😘
1952,5,"Very nice,
cemera is very good."
1953,5,Awesome phone
1954,5,best
1955,5,Good product
1956,5,"Fabulous Phone
..But Charging Speed is little bit slow
All Over Performance is Good"
1957,5,Nice mobile wow
1958,5,Superbbbb camera
1959,5,Good camera & quility
1960,5,Nice but copy op
1961,4,Nice product for 12k
1962,5,"Overall the phone is excellent
Picture quality just amazing
Best budget gaming phone
BGMI ID 5970728730

Dare to leap"
1963,5,Good Price
1964,5,Great phone with a great look.
1965,5,"Very fast battery charging, and op camera, and display hm fantastic 👍👍👍👍👍👍👍👍👍👋👍👍👍👋👍👍🤘🤘🤘🤘🤘🤘op guys op creasly, op"
1966,5,Thank
1967,5,Wonderful product.
1968,5,Good
1969,5,Nice
1970,5,Good mobile
1971,5,Nice
1972,5,Superb
1973,5,"Very nice phone. Processor is super. Super smooth display. Fast charging
and quality of screen is too good. Overall nice phone. Thanks realme as well as flipkart."
1974,5,Very good phone but battery level not much
1975,5,Good one ..must buy
1976,5,Very beautiful design
1977,5,Osm product tq flipkart
1978,5,Nice phone
1979,5,looking.nice mobile nd delivery is very fast thanks to flipkart for your good service
1980,5,Great affordable phone with a great camera and sound quality speakers 🔊...A great budget buy !
1981,5,"It's good for this price range, it's completely a low budget pakage.."
1982,5,"Very good phone from the best smartphone brand in India
Best phone in this low price
Best phone and company in the market"
1983,5,Nice 👍
1984,5,"Very good service provided by the delivery agent, received my product on time. Product looks good... Keep it up Flipkart!!!"
1985,5,A nice Phone in this budget
1986,5,must buy money value 👍👍
1987,5,Value of money
1988,5,Very Nice.... Realme 8i Top Quality
1989,5,Value for money
1990,5,Very good product
1991,5,Best in market..
1992,5,Good Phone
1993,5,This products are amazing😍👍
1994,5,Budget king.
1995,5,Good
1996,5,GOOD
1997,5,Thanks you
1998,5,Osm
1999,5,Very good quality assurance Camera 📷 to Good
2000,5,Nice color.awosem pp and camara is very suprb image
2001,5,"Mobile is awesome....at this price print product is really good.
Display is excellent.
Performence is also excellent.
Camera is fabulus at this price point."
2002,5,"Excellent mobile camera super
Colour is good
Excellent excellent excellent"
2003,5,Very good product
2004,5,Good nice
2005,5,Gud
2006,5,Gud
2007,5,Good
2008,5,Great phone under 12k
2009,5,Amazing phone.....go for it...
2010,5,Nice
2011,5,Good
2012,5,VerY gooD it iS reaLy VaLue foR moneY!!
2013,5,Nice
2014,5,Best at this price
2015,5,It was mind blowing purchase . Thanks 😊😊❤️❤️❤️
2016,5,Great deal of the year. Liked it very very very much
2017,5,Ok
2018,5,"1) Phone is really very good .
2) Phone is light in weight.
3) Camera is very good.
4) Display is very nice .
Excellent Phone is this price segment."
2019,5,Good product
2020,5,"Light weight . camera, processor, battery backup, and display all are very good ."
2021,5,Great device value for money
2022,5,Good product and more than value of money...
2023,5,This Phone is too good and I love this Phone
2024,5,Value for money
2025,5,Lovely product
2026,5,Flipkart is a best products in e kart
2027,5,Osm spr
2028,5,Awesome thanks filipkrt
2029,5,Good phone
2030,5,Good
2031,5,Good
2032,5,Very nice phone in this price range. Camera is very good. Color finishing is awasome. Battery also quite wonderful. Love realme.
2033,5,Mine blowing
2034,5,Excellent phone I like it
2035,5,So good performance this phone mind blowing.
2036,5,Good
2037,5,Nice perfect mobile TQ flipkart
2038,5,Good
2039,5,Good 👍
2040,5,Awesome
2041,5,Amazing....
2042,5,Good product
2043,5,Very nice phone
2044,5,good phone at this price..
2045,5,Good
2046,5,Good..
2047,5,"Best phone, must buy❤️❤️❤️❤️❤️"
2048,5,excellent 👌👌👌👌👌👌👌👌👌👌
2049,5,Wow
2050,5,Good
2051,5,fast delivery thank you Flipkart
2052,5,Awesome phone looking so good phone best budget phone
2053,5,Nice mobile
2054,5,Best product
2055,5,Best mobile... Value for money 👌👌👌👌
2056,5,Nice phone having great features.
2057,5,Osm phone
2058,5,"Good product
.
.
.
.
.
.
.
.
.
Rehan"
2059,5,Super phone
2060,5,"There should an update to improve macro lens quality ither wise everything is perfect after a 173 mb update

Realme should provide an update to improve a little bit camera quality"
2061,5,Nice phone
2062,5,Value for money
2063,5,"Awesome budget range phone, I like the features on this price"
2064,5,Very good
2065,5,Best in this segment but one problem is charging speed
2066,5,Good one on this price!!!
2067,5,Nice product really awesome
2068,5,Awesome phone
2069,5,Nice one!awesome
2070,5,Best mobile the processor is very fast
2071,5,Awsm phone very good looking
2072,5,Best mobail phone
2073,5,Good.........
2074,5,Amazing price
2075,5,Nice phone in this price and if you wana buy something other so check out narzo 30
2076,5,Good product
2077,5,Excellent
2078,5,Ok
2079,5,Very good..... Go for it
2080,5,Nice
2081,5,Good
2082,5,Very good mobile
2083,5,Very nice product
2084,5,Nice
2085,5,Good
2086,5,This is really nice phone 😍
2087,5,Good
2088,5,VERY NICE PHONE
2089,5,Good product. Delicery boy's behavior was very good.
2090,5,"The phone is beautiful..back is shiny and finger magnet.
Performance was slightly jerky initially but after the update it became smooth..
Phone is big but weight is fine."
2091,5,"Great Product Go for 6GB 128GB It has the Ram expansion feature upto 11GB Ram
Such a nice product 🙂
Iam really happy about this product.
Camera is great in this price range.
Battery Backup is good.
Display is awesome.
Mediatek Helio G96 supports 120 Hrtz refresh rate.
And it's a 12 nm processor.
And we can decrease the brightness to 1nit."
2092,5,Good Serivce Excellent
2093,5,Equivalent to Redmi note 10
2094,5,Nice
2095,5,Best buy
2096,5,Haeavy discount superb I am very happy
2097,5,Good.
2098,5,Must buy if you need a budget smartphone
2099,5,Nyc one
2100,5,Very good
2101,5,Ok
2102,5,"I got this only 10749. According to this price, this is the best smartphone.
Display quality is quite good.
Camera also very good. (Some user mentioned poor camera quality, this is not happen to me.)
Performance also good.

Only two things should be improved..
Flash light
and sound quality."
2103,5,Nic products
2104,5,Good
2105,5,Nice mobile
2106,5,Thank you
2107,5,Fantastic camera and performance
2108,5,Good
2109,5,Good Phone
2110,5,Very good
2111,5,Super
2112,5,Nice
2113,5,GREAT
2114,5,Value for money
2115,5,Nice job
2116,5,Really best products 👍
2117,5,Nice product
2118,5,Best product❣️
2119,5,Good
2120,5,good
2121,5,New ce
2122,5,Very good
2123,5,Good product
2124,5,Nice
2125,5,Nice product
2126,5,"performance is top notch in the price range of 12000
camera quality is less than average
display is near to amoled with 120 hz smooth
overall good package for normal user
charging is slow it takes 2 hour for full charge"
2127,5,Very nice
2128,5,good quality
2129,5,Good phone in this price.
2130,5,Good
2131,5,Good
2132,5,Nice looking phone
2133,5,Best budget phone
2134,5,Good one
2135,5,Osm
2136,5,A nice phone
2137,5,Awesome by realme
2138,5,Everything is good in this smartphone but only heating issue which can be solved by update
2139,5,Just wow 😍❤️
2140,5,Awesome
2141,5,Thank you 😍😍😍
2142,5,Nice 👌
2143,5,Good
2144,5,Super
2145,5,"Picture quality very Good ☺️👍🏻
Value for money product 😊"
2146,5,"Beautiful looking
helio g96 is powerful in this segment.
Camera is average
display 120hz is smooother
battery nice backup
overall value for money"
2147,5,Just go for buy
2148,5,worth for money
2149,5,Awesome phone in this price range. Love it 😍
2150,5,Nice performance
2151,5,Mind blowing
2152,5,This budget is best phone
2153,5,Budget phone equivalent to Redmi Note 10
2154,5,Nice phone
2155,5,Very good
2156,5,Osum product
2157,5,Excellent product
2158,5,Superbbb...
2159,5,Good performance
2160,5,Thanks
2161,5,Very nice ph
2162,5,The product is best delivery by flipkart and our trust for our shopping side
2163,5,Nice phone at this price range
2164,5,Value for money 🤑💰 product day to day life normal used.
2165,5,Very good
2166,5,Very good
2167,5,Happy
2168,5,Very good
2169,5,"I ordered for Space Purple but I have got black colour.This not fare Flipkart,You have done a mistake mind it,this may never happen again. Otherwise overall phone us good in mid range.it has nice perimium look and display."
2170,5,Good
2171,5,Nice
2172,5,Gud processor
2173,5,Valuable phone
2174,5,Good
2175,5,Nice product
2176,5,Very good camera and very good battery backup
2177,5,Ty very nice 😊🙂😊
2178,5,🤗nice mobile phone
2179,5,Good
2180,5,"Camera =ok (good if you use gcm)
Performance = ok
Display = acceptable
Battery = what can you expect with 12 nm chip"
2181,5,Good One
2182,5,Very good
2183,5,Very good
2184,5,great phone
2185,5,Good
2186,5,Good product
2187,5,Very nice
2188,5,Good
2189,5,Really good
2190,5,TRUST ME YOU DEFINITELY LOVE IT. 200 % GENUINE REVIEW CAMERA EXCELLENT
2191,5,Very good product and look is so charming..
2192,5,ok
2193,5,Good
2194,5,Good
2195,5,Good
2196,5,Fantastic...
2197,5,Super
2198,5,Good
2199,5,Awesome
2200,5,Best device for gaming near 10k
2201,5,Nice phone
2202,5,Super mobile phone speed like pro
2203,5,"Super product
Very fast delivery"
2204,5,Good
2205,5,awesome look
2206,5,Nic
2207,5,Good
2208,5,Nice product
2209,5,Nice
2210,5,V v v v v v v v nice 🙂🙂🙂
2211,5,Good
2212,5,Thank you
2213,5,Super
2214,5,Nice
2215,5,Lovely phone...
2216,5,Good
2217,5,Good and average budget phone.
2218,5,Phone is too good
2219,5,Super
2220,5,Good.
2221,5,Good
2222,5,Nice
2223,5,"Good camera
Awesome display
Speaker are pretty loud
Overall nice phone"
2224,5,"I ordered it for my brother..he love it.at first i scared to ordered this phone, because ,i can't see any review!but got good product... delivery boy is also good..👍 everyone go for it."
2225,5,Picture quality is very good . Battery life is awesome . Display is pathetic . Best phone ar at this price . Satisfied with this phone.
2226,5,Thanku so much for this beautiful phone it's amazing I'm so happy to use this
2227,5,"Awesome phone in budget, I gifted to my wife and she's happy to use this, camera was awesome good, thank you realme"
2228,5,I liked this phone ... awesome good product ♥️♥️
2229,5,Nice product
2230,5,Very good
2231,5,Nice phone
2232,5,Very good phone and the delivery person was very gentle man...I Like It
2233,5,Nice phone but price is very high
2234,5,Realme 8i finishing camera 50 MP 16MP number one Quality
2235,5,Good
2236,5,Well made....very satisfied with this set
2237,5,Good
2238,5,"What a phone
You have done a very nice job nearly it's a good phone in everyways if it is for gaming or for camera or for performance it's better a thousand times better"
2239,5,Nice mobile I am very interested
2240,5,Good
2241,5,Nice
2242,5,Most powerful chipset
2243,5,Good
2244,5,Good looking phone
2245,5,Very nice phone. According to price very nice
2246,5,Good
2247,5,Good MOBILE
2248,5,ORIGINAL QUALITY PIC Mobile So Hot
2249,5,Good product 🥰🥰
2250,5,Ok
2251,5,Nice
2252,5,Super but daily use only parents gift
2253,5,Ok
2254,5,I am satisfied At this price point But I expect AMOLED Display
2255,5,Good
2256,5,V good product
2257,5,Best product
2258,5,Excellent budget phone with good features. Totally value for money.
2259,5,Good phone and delivery was very fast and good
2260,5,Nice
2261,5,Amazing
2262,5,Good camera quality ☺️
2263,5,Good phone..
2264,5,All rounder mobile phone best perches
2265,5,Magnificent. Value for money
2266,5,Best performed
2267,5,Nice phone ......
2268,5,Good mobile with good battery and camera
2269,5,Good product
2270,5,"Good phone .
Pros: Everything
Cons : I think Google apps like Google classroom and crome not optimised perfectly as I face a little bit of delay it might be due to internet but in classroom the voice goes a little high and low and I don't know why . Rest all is perfect the charging is also quick and battery too . Camera also very nice and software also . I haven't seen any ad yet .
Review after 10 day usage ."
2271,5,I have purchased space black nice color
2272,5,"I love it ,"
2273,5,Worth it
2274,5,Nice performance
2275,5,Very good
2276,5,Super Quality Smartphone. Superb Back Camera & Front Camera. G96 Processor was good suitable Gaming. Battery Backup also Good. Every Nice Smooth Display. Overall Superb Smartphone worth for the Price. ❤👍🔥👌👌👌
2277,5,Overall phone is good
2278,5,Gaming parformance is too good 🥰🥰 definitely a good mobile in this price range
2279,5,Nice
2280,5,Gud product....loved it😍
2281,5,Extremely good performance
2282,5,"Camera very nice
Battery - average
Performance awesome....
Back up 1 day
Over all very nice........"
2283,5,Very nice mobile
2284,5,Nice product
2285,5,Very good phone
2286,5,Excellent phone
2287,5,Good
2288,5,"Camera decent
Display over all good
Battery backup good
Performance excellent"
2289,5,It is good to see and run but it would have been even better if the Super AMOLED display was there.
2290,5,Nice 👍👍👍
2291,5,Nice
2292,5,Super mobile.super Flipkart
2293,5,Best in price
2294,5,Superb post thanks
2295,5,Very nice camera quality i juzt love it🤩😘
2296,5,Great
2297,5,Awesome phone in this price segment...
2298,5,Its a very gorgeous mobile and its display screen is very smooth
2299,5,Very nice product 👍🏻👍🏻
2300,5,"Camera 10/10
Battery 10/9
Display 10/10
Gaming 10/8.5
All over phone is very good"
2301,5,Ok
2302,5,Ok
2303,5,Full HD display the battery is drained fast as it is Helio gn6 overall in this price the phone is perfect
2304,5,Very nice
2305,5,Happy for very quick delivery in 1 day. Good product .value for money.
2306,5,Good prdt
2307,5,Best phone ever
2308,5,Good
2309,5,Just Awesome
2310,5,So nice
2311,5,Very nice mobile
2312,5,Nice product
2313,5,Nice 👌
2314,5,Worth it.
2315,5,Good..
2316,5,Happy
2317,5,Good
2318,5,Good luck
2319,5,Full unboxing video available my YouTube channel search Mahesh Patil Flipkart unboxing nice mobile
2320,5,Good one
2321,5,Got it from 13000rs . Smartphone price increases day by day so it best deal for u. Great processor and display. Value for money for that price
2322,5,Super super
2323,5,Best mobile forever
2324,5,"Back Camera is Super.. Front is decent..
Value for money 🤑💰"
2325,5,Good
2326,5,Super camera
2327,5,Very nyc
2328,5,Quality product
2329,5,Good.
2330,5,Good.
2331,5,Everything Is Ok
2332,5,Very nice..
2333,5,Nice phone
2334,5,Good..
2335,5,I'm happy
2336,5,Nice phone
2337,5,Ok
2338,5,Good
2339,5,Best phone best camera
2340,5,Best phone this range
2341,5,Good features and awesome phone work
2342,5,Very nice It's Amazing Phone
2343,5,Verry nice
2344,5,Good phone in budget
2345,5,Good quality and well performance
2346,5,Perfect phone on good budget specs are amazing. I will recommend this phone to those who are looking to buy a best smartphone on a budget price and thanks to flipkart for sending my phone before delivery date🤟🏻🤟🏻🤟🏻🤟🏻🤟🏻
2347,5,Good
2348,5,Value for money.. camera is also good.
2349,5,Ok
2350,5,Nice product
2351,5,Nice look good👍
2352,5,Very nice
2353,5,Very good
2354,5,Great products
2355,5,"Ordered 4+ 64 variant at first sale for my Maa. Received today , though a bit late than usual.
At affordable price you can't expect anything more than this. Compared to other brands , this is the best budget phone till date launched by realme."
2356,5,Very Good design. Attractive
2357,5,So very very nice and osm look i love it this phone
2358,5,Ok
2359,5,Good
2360,5,"I buy this phone good and looking as like iPhone because it camera is out of phone
And more shining back side"
2361,5,Good
2362,5,"Camera Quality is Good.
And Battery Backup Is Good.
Performence is Best.
Gaming Performence is Best.
Display Is Ultra Smooth Amazing Filling."
2363,5,Good
2364,5,Good phone. I wish if the price could be a bit low
2365,5,Verry good
2366,5,Nice phone in this range
2367,5,Value for money
2368,5,Mbl is good
2369,5,Very nice
2370,5,Thanks
2371,5,Thanks
2372,5,"Amazing product
Good Camara"
2373,5,Outstanding phone..... Under 13k best smart phone
2374,5,Good product 👌👍
2375,5,realme 8i equal to one plus6
2376,5,product is good and value for money in this price this is best
2377,5,Nice budget phone from realme
2378,5,Good 📱
2379,5,Very good
2380,5,nice
2381,5,More than tawsm
2382,5,Very nice
2383,5,Phone got delivered today. First impression is good. Good service by flipkart.
2384,5,Good
2385,5,Fast charging should be included otherwise phone is awesome
2386,5,Nice phone
2387,5,Super mobile
2388,5,Good
2389,5,Phone is good 🔥🔥
2390,5,Nice product
2391,5,"My first phone from realme
Design is brilliant back is fingerprint magnet so must use case and one thing i like alot is side frame has matte finish
Display is bright, sharp and very vibrant
120 refresh rate is well optimised with realmi ui really like it
Camera is also good for price range
Performance is also very good g96 is very powerful processor
Realme ui is good and yes there are many bloatware but you can uninstall them so everything is great
Battery is also pretty decent
Fingerprint ev...
READ MORE"
2392,5,Super phone I love this product thanks flipkart
2393,5,Very nice mobile
2394,5,Good
2395,5,Excellent
2396,5,Good
