index,ratings,reviews
4898,5,"Good quality product with amazing gesture features.
But this phone is not suitable for person who loves music.

Speaker sound and audio Equalizer is disgusting (surely need a update for Equalizer),
Please add a music player with a enhanced quality Equalizer with features loke jazz, pop, rock, hip hop, party, dance, classic, custom, etc

Also it needs to reduce the charging time."
4899,5,Good phone at decent pricing
4900,5,Very good product
4901,5,"After 10 days use ,all over experience is very good,value of money,very good in this money range.battery backup,camera,on hand experience ,build quality is awesome."
4902,5,Best in price
4903,5,"Awesome picture capture smoothly ....
Big battery back up ...version fast parfomans.,.mobile phone range likely to middle class family....."
4904,5,Awesome phone
4905,5,Awesome Display as well as UI Camera little disappointed but For this Cost it's worthy Really loved it....
4906,5,Good performance and have a good battery life
4907,5,"I am in love with Motorola since the purchase of my previous phone moto one power in the year 2018 which is still in superb condition. And this time also I am fully satisfied with the moto g60.
Thankyou Motorola keep rocking....
Also Thanks to Flipkart and the seller."
4908,5,Best mob
4909,5,Performance and battery is good but camera is not so good
4910,5,Phone is good but flipkart took long time to delivery
4911,5,Very good
4912,5,Mobile is amazing customer be happy thank u so much flipcard
4913,5,Best product 🥰🥰🥰...and affordable price 🤗💯🤗🤗
4914,5,Fantastic phone
4915,5,"Best Design
Best battery backup
Best camera
High ultra resolution video shoot + high resolution camera
Best User Interface ..."
4916,5,Incredible performance 💪💪💪just go for it
4917,5,V.good
4918,5,Best product but for delivery some mishap in delivery.
4919,5,Very very nice mobile camera and all things are all good I like it
4920,5,Good
4921,5,"Good camera
Smooth running
Great display
Awesome processer
Beautiful design
Worthy model from motorola"
4922,5,Nice 👍👍👍😊
4923,5,Worth for money... Smooth functioning.
4924,5,Nicegood
4925,5,Its very good
4926,5,Best phone at this price
4927,5,Nice
4928,5,Best phone
4929,5,Product is good and satisfied
4930,5,"Very good buy. Excellent display features, best battery optimisation and Superior performance. suits my use. Loving it😊"
4931,5,"A great smartphone with powerful chipset ..
A lot of good things packed together ...
Overall a great package of entertainment, performance and camera."
4932,5,Very good phone with phenomenal battery backup. Camera is surprisingly good at this price. Software is so much better than mi or oppo.
4933,5,Darun
4934,5,Great mobile. Got it one week back. Need to check more but as of now it is excellent mobile from Motorola.
4935,5,Good
4936,5,Okay
4937,5,Very nice
4938,5,"Awesome budget photo, photo quality is really good. Processor is good. Always go for Motorola instead of redmi or realme china mobile."
4939,5,Excellent Mobile
4940,5,Good
4941,5,Supar
4942,5,Nice
4943,5,Big mobile feel
4944,5,"I purchased both moto g40 and g60 , both are 5star product .. thanks to Motorola"
4945,5,Good 🥰🥰🥰🥰🥰
4946,5,Great
4947,5,Very good product
4948,5,Good!
4949,5,Without any doubt buy this
4950,5,Good
4951,5,Full loaded mobile. Value for money. Camera have doubt for 108 pixels.
4952,5,It's superb phone. display is amazing...price is super...go for this.... motorola boom boom smartphone
4953,5,"A nice phone in this price range,👌"
4954,5,Fantastic performance no issues at all.
4955,5,Osm
4956,5,"On budget , best product"
4957,5,"It's good device ☺️
But it's camera is not so good
Otherwise it's a best all rounder phone

But after a update it's camera become too good ☺️☺️☺️"
4958,5,"Forgot New Brand, Old is Gold...
High Quality performance with unique features and specifications.
Recommended for all...Moto is one of the best old brand in cellphone so go through it."
4959,5,Good camera 📷 and battery 🔋
4960,5,Superb
4961,5,Nice Phone
4962,5,it is very nice
4963,5,Good
4964,5,"Phone is good performance Speed clear Camera, but speaker not loudly this phone"
4965,5,Awesome Experience
4966,5,Ver good quality phone
4967,5,Nice one product
4968,5,The phone is the best phone I ever seen in this price range but the camera of the phone is not good as I expected
4969,5,Good product and worth for money
4970,5,Ok ok
4971,5,Excellent device
4972,5,Mobile Phone Moto g60very good camara crazy' no hanng problem tootaly verry Assam fine good
4973,5,"It is by far the best bloatware free phone. Without any complaint best in the segment.

Cera would disappoint a bit but then its ok bcoz of prize."
4974,5,Nice
4975,5,"Camera of this is okay but no like 108 mp.
Looking is nice, taller than other brand."
4976,5,Awasome phone
4977,5,Gòod nice
4978,5,Highly recommended
4979,5,Super
4980,5,Nice product
4981,5,Nice mobile
4982,5,One of the best mobile of motto
4983,5,good
4984,5,Great phone
4985,5,Verry good
4986,5,Must buy very good product on this price
4987,5,Very nice Phone
4988,5,Good deal
4989,5,Nice mobile..worthy
4990,5,V.v very good mobile 📱
4991,5,Best phone ever
4992,5,Nice product
4993,5,Best on price
4994,5,Very nice
4995,5,"I received a defective mobile from flipkart , i have ordered for replacement and its been almost 2 weeks that i have ordered for replacement, still i didn't receive the replacement.

Worst service from flipkart."
4996,5,Very good
4997,5,Very nice mobile
4998,5,Nice product
4999,5,Satisfactory
5000,5,Nice product . But aro aktu improve Kora dorker ache
5001,5,Worth every penny. Motorola is one of the best phones that I have used.... and this phone is smoooooth.....
5002,5,Excellent ..m.
5003,5,Very nice
5004,5,excellent mobile with advanced features
5005,5,Other than display all good
5006,5,"Very good product, reveiwingthis after one-week of use"
5007,5,Good
5008,5,"Got this for my mom, been 5-6 months and she's happy with it. No lags/buggy system"
5009,5,Nice
5010,5,good ok
5011,5,Value off money good quality awesome design
5012,5,Supar
5013,5,Very Good
5014,5,very good performance
5015,5,Nice
5016,5,Ok
5017,5,"Nice phone
Thank you so much"
5018,5,Good
5019,5,This phone is best for a student and best bast gaming fell like a smooth so many awsome features in this phone. But camara senser is not good overol phone is mind blowing
5020,5,nice smartphone
5021,5,Motorola has done a great job creating this piece affordable flagship
5022,5,Good purchase from Flipkart at big billion sale and a budget phone for people who looks value for money.further its display quite larger than l expected but it's comes with very good packing too.
5023,5,good quality
5024,5,nice look
5025,5,Very Nice mobile Love it
5026,5,"Loved it yaar battery ,camera awesome."
5027,5,No issues
5028,5,Overall a best phone in this price range i loved it
5029,5,A total beast for this price range. Everything is perfect. Just go for it
5030,5,Heating issue with charging adaptor
5031,5,Very nice phone
5032,5,All is good 👍
5033,5,"Gud option in this range....camera is superb which gives u images in actual colors in day bt low in dim lights...battery backup is gud, display and sound r both superb,there r no separates touch on downward screen side for back and window...moto add side scroll slider touch on screen for it...I love it...new scroll touch on screen..👍👍
Back side is glossy....one thing is that front camera is on its screen
Little bit heavy to carry in hand ...bt I liked it"
5034,5,Better
5035,5,Best Mobile ever
5036,5,Good
5037,5,Thanku Flipkart
5038,5,Best phone
5039,5,Awsome
5040,5,"Good mobile ... With little bit high weight due to big battery.
Perfect"
5041,5,Very good phone. In future would like to have security updates for more duration and like to have higher on board storage models of 256 Gb and 512 Gb.
5042,5,"Excellent phone! The camera is amazing, battery backup immense, and performance seamless! Besides, while it's a bit heavy to hold, I've used moto phones for a long time now and I can assure their build quality is superb! Go for it!"
5043,5,Good
5044,5,good phone 128GB in a low budget mobile with such a good camera which is very good for me 108 megapixel camera
5045,5,"Overall performance is good. Camera could be bit better.but good at this price ,clarity is better.battery is awesome.i am not a gamer.UI is good"
5046,5,Greet product
5047,5,Go it
5048,5,Excellent piece. Worth the price. Have used for few months now and the performance is v good.
5049,5,Good
5050,5,The camera of the phone is just awesome 😍😍😍😍 but brightness of this pH is very low . The battery is very good . I am very happy with this phone 🙂🙂🙂🙂🙂
5051,5,Very good super 💯🇳🇪
5052,5,Very nice & good phone. Its value for money. Recommend all buy this phone.
5053,5,Mass phone i love this phone
5054,5,I am happy good
5055,5,Osm
5056,5,Nice Mobile
5057,5,Good product
5058,5,Goof
5059,5,really good product by moto
5060,5,So nice product nice packing
5061,5,Excellent performance
5062,5,Good
5063,5,Till now it is the best mobile I bought.
5064,5,Camera quality is very good.
5065,5,good
5066,5,Best mobile without any problem.
5067,5,This time motorola realy done something good. Love the phone. Nice camera excellent processor excellent ram management overall value for money..
5068,5,Good
5069,5,"Good phone with native android, super..."
5070,5,Another beast from moto
5071,5,Very Good .. Amar Khub Bhalo Legeche
5072,5,Everything is perfect except weight 🤣
5073,5,Nice phone
5074,5,Nice
5075,5,Camera is good
5076,5,Good performance. Good battery backup. Good camera & picture quality. Looks is little bit awkward because of different colour in camera.
5077,5,For me it's good and cheap 🥳🤩🥰
5078,5,Good
5079,5,Superb
5080,5,A complete mobile which I was looking for....value for money and battery backup time is good 1.5 day is ideal for professional and entrepreneurs....
5081,5,Highly recommended.Worth every penny.Working very smoothly.l am very happy.
5082,5,Only con is too long physically. Otherwise terrific choice.
5083,5,Very good phone and it work very smoothly camra is too good overall excellent phone in genuine price I loved it..
5084,5,Nice
5085,5,Very nice👌❤️
5086,5,Best phone
5087,5,Awesome
5088,5,Never brought moto before cause I'm a Samsung user but I brought this one and sheesh one of the best phone brought ever
5089,5,Good one on this budget
5090,5,Awesome phone.!!🤩🔥🔥 Superb battery life.... Superb camera.... everything is Superb.!!🔥🔥
5091,5,"Good mobile....as a moto fan, expecting to be bulky but I see this so compact and comfortable. Slimmer and lighter than expected."
5092,5,Good
5093,5,Good
5094,5,7 days after using the product I can only say that Moto has given a 100% superb quality stock android phone.
5095,5,Really this device was excellent
5096,5,Very good product
5097,5,"Good product , fast delivery , safe packing , totally good"
5098,5,Overall Nice Phone
5099,5,Nice phone go n buy
5100,5,"Camera is normal like we want to capture clear picture.It has realistic camera.All good.I am happy with MotoG60.
Recommend to all...
Worth for money."
5101,5,Nice product
5102,5,Nice product..
5103,5,Best phone under 20000
5104,5,what a phone.........wow
5105,5,"Awesome phone, nothing can beat Motorola
Must buy !!"
5106,5,Good phone
5107,5,Nice phone from motorola.
5108,5,Camera Quality is awesome. Battery back up also nice. The only drawback is the phone weight.
5109,5,"I believe in motorola . my previous best buy was from flipkart only for motoG3 . Finally switched to new phone
overall
got this best in my budget
good battery backup, Camera
bit heavy but happy with purchase."
5110,5,Good phone.. Got it for the best price..
5111,5,Love it
5112,5,Excellent mobile from Motorola
5113,5,Good
5114,5,Nic
5115,5,Very nice product. Loved its performance
5116,5,Great Phone and Awesome power backup
5117,5,Superb & Smooth
5118,5,Ossam mobile
5119,5,"This is Nice one, thank you MOTO."
5120,5,Best phone at this rate. Great value for money.
5121,5,"Camera wasn't that good as expected, superb display and performance. Overall it's good."
5122,5,Worth to buy
5123,5,Nice
5124,5,Nice
5125,5,Nice
5126,5,Excellent
5127,5,"Very nice Moto g 60
Thank you Mathura company"
5128,5,Phone is amazing n value for money. Must buy. Touch quality is superb.
5129,5,Nice
5130,5,Overall is nice
5131,5,Very good
5132,5,Overall good
5133,5,Very Good mobile phone
5134,5,Good but very good
5135,5,Amazing product plzz must buy
5136,5,Nice product 👍🏻😊
5137,5,Best phone in low price . Battery performance is best and day light in camera is good but night in low.
5138,5,Awesome phone.
5139,5,Best in segment
5140,5,i liked the display so much ....... thnx Flipkart for the delivery
5141,5,Awesome 👍 phone 😀
5142,5,Superr
5143,5,Phone is superb but camera is not upto the mark. It doesn't work like as an 108mpx it can be upgraded. The best thing about this phone is it's monster battery.
5144,5,Nice
5145,5,Good
5146,5,Thanks flipkart..
5147,5,Awesome product-- BIKRAM PURKAIT
5148,5,Good product and worth of money
5149,5,"Very nice phone already had phone g30 and now took g60 for family member
Nice"
5150,5,"After 1 week of usage... Its a best mobile in this price range... Ips display is superb and overall gud.
Except slow charging everything is fine"
5151,5,Unbelievable phone
5152,5,The product is worth the price and promises all the features brilliantly.
5153,5,Awesome mobile
5154,5,"Writing this review after one week of usage. The main highlight of this phone is stock Android hence no uncessary junk apps, it is clean and smooth. Big display and 120hz refresh rate gives u smooth and faster experience. Battery backup last for one and half day .Though it has 108 mp camera, this is not at all a camera phone and low light photos are not good, but average and can give beautiful pictures at lighting conditions. Coming to the performance it can easy handle multi taks, no langs a...
READ MORE"
5155,5,Good super produced
5156,5,Super Camera
5157,5,Good camera
5158,5,Phone is is very heavy but performance very good camera quality decent
5159,5,Nice
5160,5,Nice phone 📱
5161,5,Good to go with in this price tag. Happy to use
5162,5,"Very good 🔋 battery
Very good mobile phone
Best camera"
5163,5,Smart looking and good performance...best and the beast for this smart range
5164,5,"Nice mobile, camera is good, battery also good"
5165,5,Awesome phone in this price range.
5166,5,Excellent performance. Super smooth.
5167,5,Excellent performance. Super smooth.
5168,5,Best phone as expected. The battery is not as it say. Fully charged battery stays for 12-14hrs only. Unused phone battery goes for 24-28hrs
5169,5,"Superb product , a big fan of moto clean performance"
5170,5,Its good
5171,5,Glad to have this product. Camera quality is satisfactory. And battery backup is also good. In this price range this product is awesome. Go for it.
5172,5,"Hey, good phone in budget. Battery performance is awesome, very smooth performance to use. Camera is good but need to remove."
5173,5,Very nice product
5174,5,Wonderful product
5175,5,Using this product for a month. Battery is not as expected. But performance wise its good. Bit heavy but good.
5176,5,Enjoying using it.
5177,5,Nice one
5178,5,"At this range I think this is a best buy , performance , features everything is superb , love the colour ... Loved it 😻😍"
5179,5,Good
5180,5,awesome Moto g60 💚😍
5181,5,I like it.
5182,5,GOOD
5183,5,Good
5184,5,It's a good product but fast charge is a issue.
5185,5,All functions is good with that types of value
5186,5,"What a osm product by motorola great picture quality and performance battery, and also value for money , believe me now a days motorola product is better than redmi, realme"
5187,5,"Because of moto I bought this mobile after using 2 months giving this review. Briefly, positive note; good batter backup, fast charging, front cam is very good, backing up data from old device to this also good... negative note; not satisfied with back cam , little heavier, no gallery option and memory getting filled very fastl even no new downloads or over usage... fell many times still nothing happened. For long-term purpose and rough usage best and great to use. Overall best."
5188,5,"Delivery was very fast.
Very happy by flipkart"
5189,5,Good
5190,5,Phone works at best. Best phone in this range
5191,5,Good
5192,5,Nice
5193,5,"Nice phone all good in this phone
Motorola g 60"
5194,5,Worth it
5195,5,"Display 5
Camere 5
Bettery 5
Performance 5
I like this mobile"
5196,5,Best phone velue for money
5197,5,Superb
5198,5,Nice
5199,5,Time pass
5200,5,Good
5201,5,Excellent phone in this price.. go for it..
5202,5,Good product
5203,5,It just amazing 😍
5204,5,# awesome #camera😍😍😍😍
5205,5,Nice one
5206,5,Very Nice ??
5207,5,Amazing price for me
5208,5,Very nice mobile
5209,5,Very nice product
5210,5,Good
5211,5,Highly recommended..go for this monster🔥🔥
5212,5,Nice
5213,5,Nice
5214,5,Nice 🤳📱
5215,5,NyC MOBILE phone
5216,5,Amazing phone and install gcam for night photo
5217,5,Good
5218,5,Very nice performance.
5219,5,Good
5220,5,Amazing phone
5221,5,"Good for gaming , ok😩"
5222,5,Super phone amazing fantastic mind blowing
5223,5,Nice Phone..
5224,5,good battery back up
5225,5,Super phone
5226,5,"For average user phone will not be any problematic.
But for gaming or advanced users one should look elsewhere."
5227,5,Nice moto thanku
5228,5,"Very satisfied with the product, it has all the features as mentioned but would have been better if bit slimmer..."
5229,5,Great mobile with low budget.
5230,5,Osm
5231,5,"nice product
value for money
better than other bloatware products
clean UI
Stock android awesome"
5232,5,This is All Rounder Smart Phone.
5233,5,Nice
5234,5,"Camera 4.5/5
Display 4/5
Performance 4/5
Battery 4/5
Build 3/5
Value for money 5/5"
5235,5,Astonishing features at unbelievable price. Simply superb. Thank you Moto.
5236,5,Super phone
5237,5,"Wow full satisfied, highly recommend bro"
5238,5,"Awesome phone, very stylish, charger should have been a little faster, but overall experience is good and camera quality is just excellent."
5239,5,Quite happy....
5240,5,Worth for money and the product has many features as mentioned on the portal. Got the delivery of same in time. Thank u flipkart.
5241,5,Amegin
5242,5,This mobile is a good but her display is basd we know you should buy this mobile
5243,5,nice product
5244,5,"Every thing is good , but some sensor are missing campass and finger"
5245,5,Very Happy with delivery person
5246,5,The refresh rate of this device is very good.
5247,5,NICE
5248,5,Good
5249,5,"Powerful Battery (lasts 2 days with Internet), Amazing Camera (daylight pics), Big screen"
5250,5,Best product
5251,5,Better
5252,5,Nice ph for good in camera
5253,5,Awesome mobile. It is worth for low budget high end phone.
5254,5,"One of the best phone
Value for money"
5255,5,Very very nice
5256,5,"I prefer motorola than any other Chinese phones for the clean stock UI experience. No junk ads, no popups or bs, just amazing. I dont play high end games on my phone, so the battery life is pretty good for me, lasts for 2 days easily for average mix usage, but you can play games like call of duty mobile, it has a game mode, camera is good for scanning documents, low light photography is better than others too, got enough storage for work and storing songs movies, install bunch of apps and not...
READ MORE"
5257,5,Value for money 💰
5258,5,"Great phone, very happy with phones performance.
Thanks flipkart for you great offer in this BBD sales."
5259,5,Fone
5260,5,Best phone under 16000 best camara quality best battery performance smooth touch
5261,5,Fantastic performance....👌
5262,5,"If it's within your budget, go for it. The best one in this range. Although i find two cons in it,
* Charging isn't fast enough
* The screen is just too big
* Its not Amoled display
* 108 MP camera is over hyped"
5263,5,Good mobile
5264,5,Quite ok.
5265,5,OK
5266,5,"Awesome phone i feel like world's best phone. The product is fantastic with great nay awesome camera. Battery management is good but still could be better. Display is very beautiful and treat to watch videos. Design is good, gives vintage motorola kind of look."
5267,5,Good
5268,5,nice
5269,5,Nice instrument..value for money.. battery do not last long as expected for 6000 mha.
5270,5,Super
5271,5,Decent mobile phone please go for it worth a single penny
5272,5,Amazing mobile 😻
5273,5,Best phone in Big billion offer. Thank-you flipkart. 😍
5274,5,simply awesome !!!
5275,5,IT IS A VERY GOOD MOBILE DEPENDS ON ANDROID 11.CAMERA QUALITY IS VERY GOOD.BEST PROCESSOR AND BIG DISPLAY MOBILE.
5276,5,"Best in performance this is my first motorola phone and I'm happy with this nice camera,battery backup is massive and SD is just fast.Should go for it ."
5277,5,Nice product
5278,5,Best ever . 2days battery life at normal usage and 1 day battery at heavy usage. Camera work better in high light condition great display.
5279,5,The best mobile and best camera capture detailed images.
5280,5,Awesome 😎👍
5281,5,A very better choice to buy this phone it's awesome Camera in outdoor is fantastic performance is op especially playing free fire only one tap I tried it complete satisfaction buddy don't think more just buy this moto g60 it is perfect all rounder 💞
5282,5,Awesome phone as expected..
5283,5,"Awesome camera Quality, must say...."
5284,5,"CAMERA: Camera is too good...People who are saying the camera isn't good must NOT have done system update and moto camera app update (from play store)

When, I unpacked the phone, its camera was hellish. It was not even upto 12MP cameras, but system update and camera app updates made it pro level.

One can capture pro level photos with its 108MP back camera and top quality selfies with 32MP selfie camera.

SPEAKER: Loud enough.

Rest all things are excellent.
Stock android experience is too g...
READ MORE"
5285,5,Very good product 👌😊
5286,5,Wow supar
5287,5,Good
5288,5,"The best mobile in the market.
I've been trying to get a mobile which is budget friendly and of course with good features. So let me say each factor:
CASE:
The transperent case is of good quality and will definitely work for years, it's stomg enough to stop the damage of the mobile when fells down.
BATTERY:
The battery backup is very good and can be used continuosly for hours. The fast charge technology is very helpful for users and I'm very happy about the battery backup.
CAMERA:
Moreover ev...
READ MORE"
5289,5,Superb superb superb @ this price range go for moto
5290,5,Bestest phone ever in this budget..!!
5291,5,"It's perfect phone, for Android lovers"
5292,5,Very nice. Picture quality are too much good. Velue for money. I have received this phn only 15999 so m very happy 😊
5293,5,Very very nice
5294,5,Best product
5295,5,Nice
5296,5,"Much much better as compared to those Chinese phones. Clean experience with stock Android no bloatware or know unwanted application. Excellent experience, powerful performance with lots of attention to detail in terms of camera it makes a complete package for those who are looking for camera phone with high performance and long battery life.

You may find it difficult initially to customise it as it is based on stock Android and no pre installed launcher is available other than Google launche...
READ MORE"
5297,5,Strong phone with nice features and awesome battery life.
5298,5,"For those who think this phone is thick, this phone is normal, although it is not one of the slimmest phones..but you will love it...ignoring the thickness, too powerful for gaming...refresh rate ... 6.8 inch screen..."
5299,5,Great product at awesome price.
5300,5,Very nice mobile phone
5301,5,Excellent
5302,5,Awesome
5303,5,This is awesome phone of this prize range we can not compare any phone
5304,5,Value for Money and Stock Android Experience with Data safety
5305,5,This phone is very good. Very nice battery backup. Smooth working. C type charger not mentioned any where but it has. Fast charging not mentioned but charging 2 or 3 hours getting Full charge. In exchange mode going than you can buy other wise buy in 108 mega pixel than buy Mi 10 pro max. 108 mega pixel is like 64 mega. some new features other than mobile. So you can buy it. Overall review is 4 out 5. Not bad mobile
5306,5,"Good product, value of money, super fast delivery, thanks to flipkart, excellent camera quality, Dont think about motorola just buy"
5307,5,Awesome product with new features
5308,5,Good product 👍👍👍👍
5309,5,Excellent!
5310,5,Best
5311,5,Am impressed ❤️😘😘
5312,5,"Battery life awesome.
Very light."
5313,5,"Like a cricket team captain who should be able to lead, bat bowl and even field well, this phone is an amazing all rounder with top-notch build quality. Battery lasts very long and the stock Android 11 experience along with its frugal thirst for power means you can be sure of a great performance and long gaps between charges.

This was a gift for my wife who loves to watch soap operas so the big screen is a definitely a plus. Quality of workmanship, quality of charger etc are excellent. The ...
READ MORE"
5314,5,"Pros - battery
performance
large and clear display
Camera performance good after updates

Cons- A little heavy"
5315,5,Super
5316,5,Good product i love Motorola
5317,5,nice phone
5318,5,Super ❤️ mobile from moto
5319,5,Awesome
5320,5,Beautiful phone in this price
5321,5,Very very nice phone i love it🥰🥰😘😘
5322,5,Just awesome......
5323,5,Good product. Value for money
5324,5,The phone is superb just go for it. You will get Value for money. Camera is also best in class. No additional apps and advertising or notification from operating system because we got best stock android experience
5325,5,Very good
5326,5,"Everything is good. Motorola is simply durable and best.
Hope to get HDR in video mode soon."
5327,5,Good one
5328,5,"Simply Great Battery Life moto phone ever i used.
EASILY STAND AROUND 2 DAYS EVEN HEAVY USAGE.

Performance is excellent compared my old moto z play.

If you love true android experience blindly you can buy.

Only Cons is LITTLE bit bulky. you need to use two hands.
BUT WEight distribution is excellent.
so you wont feel heavy as 225gms."
5329,5,Loved the features and look of the phone.Best phone for best price
5330,5,Good
5331,5,In daylight picture quality is awesome...but is not.upto the rank in room light.... otherwise performance is just awesome.. in love with my phone moto g60
5332,5,Best phone in budget
5333,5,"Using it from last 1 week. Got it in just 14.5k in big billion days sale

Phone is slightly bulky, but trust me , once you start using it... You will not notice it just after few days.

Good clarity screen, nice camera, quick unlock, fast face recognition, nice sound, super speed.

It takes around 1.5 Hrs to completely charge it, but also it runs almost 1.5 days, even after good use of social media, movie and music.

If you are looking for a Phone around 15k... Donot waste your time and ord...
READ MORE"
5334,5,Very good phone in lowest price .
5335,5,Osam 😍
5336,5,"Amazing phone
Motorola doing good work on their phones"
5337,5,Best in budget and range. Reviewing after 6months of use. Moto one fusion + is the best.
5338,5,"Excellent product from Motorola, thanks to flipkart for the next day delivery.
All the features work flawlessly as mentioned.
The only feature that is missing is the 'Magnetometer Sensor' which would have been helpful in running Compass apps and some GPS based apps incase we are in a 'no signal' area. Apart from that its an excellent product and well worth the money spent."
5339,5,One of the very good mobile on this price range owsom
5340,5,Good product
5341,5,Very nice looking beautiful and bakery superfast backup accident camera very nice price excellent
5342,5,Awesome phone at this price
5343,5,nice
5344,5,Awesome product for 15k for those who love stock android UI. This is my first impression. Will update after some days of usage
5345,5,Good
5346,5,Really nice amould display and stereo speakers is not there but value for money
5347,5,This phone is very good in this price its all features are awesome and outstanding performance.
5348,5,Phone Is toooo large.but nice phone excellent
5349,5,Value for money 💸💸💸
5350,5,On-time delivery. Elegant looks and swift performance.
5351,5,Go ahead
5352,5,Nice 👍
5353,5,Good deal
5354,5,💙 Very Nice 💙
5355,5,"Best mobile for this budget segment.
Camera quality amazing. worth of money"
5356,5,True value for money
5357,5,Mobile is very helpful but battery is making hot
5358,5,"Best stock Android phone ....ever..... In 2021 with
120hz refresh ratings......"
5359,5,"Motorola brand itself good, no negative comments on g60, feels happy to use"
5360,5,Very Happy
5361,5,Very nice
5362,5,Excellent
5363,5,Oswm mobile 📲 powerful battery 🔋 big screen Amazing camera 📸 I love it mobile ✅ thank you flipkart 💯
5364,5,Worth it..
5365,5,Excellent
5366,5,Excellent
5367,5,Wonderful 😊 Best for game।
5368,5,Moto g 60 is one of best price to all features
5369,5,It is so smooth.......Iam Happy 😊
5370,5,Awesome phone by moto....
5371,5,There is nothing bad about this phone everything was as per my expectations. Thank you motorola for giving such an amazing phone.
5372,5,"Awesome product, must buy👌👌👌👍👍👍"
5373,5,"Pros.

732G delivers decent performance

Good battery life. Heavy usage gives more than 8 hr backup

Pure stock android no bloatware

Fast fingerprint sensor

Moto also add good gestures for camera and torch.

Display is good for watching hd content

120 Hz adjustable refresh rate

Sound is ok

Cons

Firstly due to 6000 mah battery, it feels bulky. You can't type holding phone for a long time.

Camara quality is ok.(It may change after upcoming software update)

Hybrid sim slot. You either us...
READ MORE"
5374,5,Worth
5375,5,Excellent
5376,5,Very good product
5377,5,Leaving camera and display its is totally worth the price.
5378,5,Nice
5379,5,"Fabulous, Mind blowing"
5380,5,Great processor with 120 Hz refresh rate and 128 gb storage. Great phone and value of worth
5381,5,Super flipkart and motog60
5382,5,Thank you flipkart to fullfill my dream . Very good mobile and value for money.
5383,5,Overall Grate Phone in my point of view.
5384,5,Good
5385,5,Nice product
5386,5,This is so good
5387,5,Nice display with great battery back up...
5388,5,It's really amazing performer
5389,5,Very good product
5390,5,Best mobile phone I've purchased till now but price is little high
5391,5,Good product
5392,5,Nice camera 📷..and bettary lasting is also good
5393,5,It's worthable
5394,5,"In one word Hard dependable phone for outgoing and working class you can't have a super duper gaming processor but you can have the heavy duty giant with 120 hz screen refresh it will not provide you the amulate one but the screen is good enough
My suggestion go for it the brand is mr. Dependable just like Nokia in past times"
5395,5,Delivery on time and performance of the phone is worth the penny... Thanks to Flipkart
5396,5,Nice phone .
5397,5,Super
5398,5,"Great phone to use ,.."
5399,5,Excellent product & good features
5400,5,Awesome camera quality with good battery backup. Loving it.
5401,5,Wow so good
5402,5,Heavy and tough smart phone. Best for watching movies
5403,5,Nice 👍
5404,5,Good
5405,5,Amazing phone.I loved it.
5406,5,Good quality.
5407,5,Nice product
5408,5,Excellent in a word
5409,5,"one of the best smartphones out there with stock experience also with some cool moto features like game mode
the camera hardware is awesome but the software is poor may be in the later update it may fix
the battery is great(6000mah)
the display is big (6.8) is pretty good and handy in my case
also, the 120hz is awesome
if your main motive is high gaming go for Poco but if you want a big screen+6000mah battry+a decent gaming snapdragon 732g+stock experience
GO FOR MOTO G60"
5410,5,good
5411,5,Very amazing product
5412,5,Superb
5413,5,Nyc phnn I am Motorola fan
5414,5,"I like this phone its really good
Thank you moto and flipkart"
5415,5,Overall Nice Mobile
5416,5,Lovely product
5417,5,Wonderful bloatware free phone
5418,5,"Excellent features with value.
Only not handy phone because of phone weight and display size. Rent performance is much much better.
Motorola team please work on below mentioned points
Battery- 4000 is enough
Display - 6.5
Try to make it slimy

Thank you"
5419,5,Amazing 🤩
5420,5,Depth image clear image natural picture captured ❤️♥️
5421,5,Nice
5422,5,Good
5423,5,Nice phone... Value for money
5424,5,Good
5425,5,Simply Awesome
5426,5,Best one...go for it
5427,5,Bought this phone for my niece. Must say it has got incredible battery and performance. Camera is good but could have been better but it’s nothing you will complain about.
5428,5,Nice phone ☺️☺️☺️ must buy 😁😁
5429,5,Value for money
5430,5,Just unbelievable amazing experience there nothing bad about this phone
5431,5,Good performance
5432,5,"First of all I want to say about this product that before buying this product I was very confused that many youtubers saying that this is not much good like redmi phones but i want to say that they all are fool this smartphone is very very pretty much good I have shared some of picture which is clicked by me in with this mobile phone. Last but not the least that this mobile phone is beast 🥺 😯 I am very lucky that I buy this. Some of drawbacks are this is not like redmi in charging but also ...
READ MORE"
5433,5,Gud
5434,5,Good quality best in class
5435,5,Every thing is nice in this phone but their is a short problem in the camera . But remaning things are good
5436,5,It's osm
5437,5,It is a poor phone ....... don't buy if you don't want to regret..... it's battery is pathetic...gets discharged so quickly that you can't even imagine....
5438,5,Solid phone. Feels a bit heavy nd large for one hand use. Rest is 🔥
5439,5,Superb phone with stock Android no extra Aap simple and clean to use
5440,5,Good mobile with nice battery backup and stock android.
5441,5,nice product lets see how it goes according to moto standards
5442,5,Nice product.
5443,5,Super model
5444,5,Indian product is very awesome......camera & charging very good ...i am take the MOTOROLA mobile is very good product ....
5445,5,Good
5446,5,It's amazing
5447,5,Excellent mobile it's function
5448,5,Avarage
5449,5,Must buy phone no heating issue (cut out charging time) camera is also justify the price over all it's good
5450,5,Nice phone.
5451,5,Awesome product. Value for money 💰💰💰
5452,5,Camera is somewhat normal...but while uploading in insta and all losses clarity
